"分店代碼","建立時間","交易序號","用餐方式","桌號","單號","商品編號","商品名稱","商品單價","數量","銷售金額","實收金額","淨額"
"01","2022-08-18 01:36:54","20220817 17310001","內用","員工","1","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-18 01:36:54","20220817 17310001","內用","員工","1","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-18 01:36:54","20220817 17310001","內用","員工","1","","招待Tequila Shot","0","3","0","0",""
"01","2022-08-18 02:04:42","20220818 02030001","內用","站B","1","","Special Shot","200","1","200","200",""
"01","2022-08-18 17:42:17","20220818 17420005","內用","員工","5","","雲斯頓呱旋風6毫克","100","1","100","100",""
"01","2022-08-18 17:45:24","20220818 17450006","內用","員工","6","","雲斯頓呱旋風6毫克","100","1","100","100",""
"01","2022-08-18 17:48:55","20220818 17480007","內用","員工","7","","七星雙味晶球5毫克","125","1","125","125",""
"01","2022-08-18 20:32:27","20220818 17250004","內用","B5","4","","山海關","420","1","420","420",""
"01","2022-08-18 20:32:27","20220818 17250004","內用","B5","4","","西方世界","400","1","400","400",""
"01","2022-08-18 20:32:27","20220818 17250004","內用","B5","4","","琥珀","380","1","380","380",""
"01","2022-08-18 20:32:27","20220818 17250004","內用","B5","4","","油潑香辣腱子肉","240","1","240","240",""
"01","2022-08-18 20:32:27","20220818 17250004","內用","B5","4","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-18 22:27:08","20220818 17250003","內用","A1","3","","香滷牛三寶拼盤","380","1","380","380",""
"01","2022-08-18 22:27:08","20220818 17250003","內用","A1","3","","PERONI draft beer","250","3","750","750",""
"01","2022-08-18 22:27:08","20220818 17250003","內用","A1","3","","轟炸雞軟骨","240","1","240","240",""
"01","2022-08-18 22:27:08","20220818 17250003","內用","A1","3","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-18 22:27:08","20220818 17250003","內用","A1","3","","黑白無腸","180","1","180","180",""
"01","2022-08-18 22:27:08","20220818 17250003","內用","A1","3","","酸辣土豆絲","80","1","80","80",""
"01","2022-08-18 23:15:20","20220818 20150009","內用","B10","9","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-18 23:15:20","20220818 20150009","內用","B10","9","","The MACALLAN DOUBLE CASK 12yo","400","1","400","400",""
"01","2022-08-18 23:15:20","20220818 20150009","內用","B10","9","","Mai Tai","380","1","380","380",""
"01","2022-08-18 23:15:20","20220818 20150009","內用","B10","9","","琥珀","380","1","380","380",""
"01","2022-08-18 23:15:20","20220818 20150009","內用","B10","9","","自制滷豆干","0","1","0","0",""
"01","2022-08-18 23:15:20","20220818 20150009","內用","B10","9","","週四麥卡倫之夜贈豆干","0","1","0","0",""
"01","2022-08-18 23:49:32","20220818 19260008","內用","B6","8","","NORDÉS","450","1","450","450",""
"01","2022-08-18 23:49:32","20220818 19260008","內用","B6","8","","M By Mac Malden","450","1","450","450",""
"01","2022-08-18 23:49:32","20220818 19260008","內用","B6","8","","The MACALLAN DOUBLE CASK 12yo","400","1","400","400",""
"01","2022-08-18 23:49:32","20220818 19260008","內用","B6","8","","Gin  Tonic","320","1","320","320",""
"01","2022-08-18 23:49:32","20220818 19260008","內用","B6","8","","金鑽會員二樓限定酒水兌換券","0","1","0","0",""
"01","2022-08-18 23:49:32","20220818 19260008","內用","B6","8","","週四麥卡倫之夜贈豆干","0","1","0","0",""
"01","2022-08-18 23:49:32","20220818 19260008","內用","B6","8","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-18 23:49:32","20220818 19260008","內用","B6","8","","自制滷豆干","0","1","0","0",""
"01","2022-08-19 00:14:00","20220819 00130012","內用","A12","12","","吉祥炸物拼盤","450","1","450","450",""
"01","2022-08-19 00:14:00","20220819 00130012","內用","A12","12","","Special Mocktail","350","1","350","350",""
"01","2022-08-19 00:14:00","20220819 00130012","內用","A12","12","","Special Mocktail","280","1","280","280",""
"01","2022-08-19 00:14:00","20220819 00130012","內用","A12","12","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-19 00:14:00","20220819 00130012","內用","A12","12","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-19 00:14:00","20220819 00130012","內用","A12","12","","野菇櫻花蝦飯","250","1","250","250",""
"01","2022-08-19 00:14:00","20220819 00130012","內用","A12","12","","臥龍三椒鳳爪","120","1","120","120",""
"01","2022-08-19 00:37:19","20220818 02130002","內用","員工","2","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-19 00:37:19","20220818 02130002","內用","員工","2","","招待Rum Shot","0","3","0","0",""
"01","2022-08-19 00:37:19","20220818 02130002","內用","員工","2","","招待Rum Shot","0","3","0","0",""
"01","2022-08-19 00:37:19","20220818 02130002","內用","員工","2","","招待Gin Shot","0","9","0","0",""
"01","2022-08-19 00:37:19","20220818 02130002","內用","員工","2","","招待Whisky Shot","0","3","0","0",""
"01","2022-08-19 00:37:19","20220818 02130002","內用","員工","2","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-19 00:37:19","20220818 02130002","內用","員工","2","","招待Gin Shot","0","3","0","0",""
"01","2022-08-19 17:50:51","20220819 17500012","內用","站A","12","","七星雙味晶球5毫克","125","1","125","125",""
"01","2022-08-19 18:56:20","20220819 18560014","內用","站B","14","","雲斯頓天香5毫克","100","1","100","100",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","吉祥炸物拼盤","450","1","450","450",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","山海關","420","1","420","420",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","浪子之琴","420","1","420","420",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","浮生若夢","400","1","400","400",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","塔香菌菇炒蝦","380","1","380","380",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","主廚限定餐點","280","1","280","280",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","油潑香辣腱子肉","240","1","240","240",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","手工高麗菜豬肉水餃","200","1","200","200",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","酸辣土豆絲","80","1","80","80",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","假日21點前入場招待","0","5","0","0",""
"01","2022-08-19 20:24:21","20220819 17490005","內用","A12","5","","Peroni Draft Beer 330ml","0","5","0","0",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","The MACALLAN DOUBLE CASK 15yo","6500","1","6500","6500",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","The MACALLAN DOUBLE CASK 12yo","4000","1","4000","4000",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","Long Island Iced Tea","380","2","760","760",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","Gin  Tonic","320","1","320","320",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","可樂果炸雞","320","1","320","320",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","祥鳳雞翅","280","1","280","280",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","油潑香辣腱子肉","240","1","240","240",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","黑白無腸","180","1","180","180",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","Coke","100","1","100","100",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","假日21點前入場招待","0","6","0","0",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","Peroni Draft Beer 330ml","0","6","0","0",""
"01","2022-08-19 21:19:04","20220819 17480003","內用","A7","3","","招待 特調Shot","0","7","0","0",""
"01","2022-08-19 21:30:46","20220819 17490006","內用","B1","6","","琥珀","380","1","380","380",""
"01","2022-08-19 21:30:46","20220819 17490006","內用","B1","6","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-19 21:30:46","20220819 17490006","內用","B1","6","","可樂果炸雞","320","1","320","320",""
"01","2022-08-19 21:30:46","20220819 17490006","內用","B1","6","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-19 21:32:28","20220819 17480004","內用","A10","4","","FOUR PILLARS NAVY STRENGTH","450","1","450","450",""
"01","2022-08-19 21:32:28","20220819 17480004","內用","A10","4","","盛夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-19 21:32:28","20220819 17480004","內用","A10","4","","塔香菌菇炒蝦","380","1","380","380",""
"01","2022-08-19 21:32:28","20220819 17480004","內用","A10","4","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-19 21:32:28","20220819 17480004","內用","A10","4","","酥炸廣島牡蠣","320","1","320","320",""
"01","2022-08-19 21:32:28","20220819 17480004","內用","A10","4","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-19 21:32:28","20220819 17480004","內用","A10","4","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-19 21:36:10","20220819 20060016","內用","A6","16","","塔香菌菇炒蝦","380","1","380","380",""
"01","2022-08-19 21:36:10","20220819 20060016","內用","A6","16","","酥炸廣島牡蠣","320","1","320","320",""
"01","2022-08-19 21:36:10","20220819 20060016","內用","A6","16","","PERONI draft beer","250","2","500","500",""
"01","2022-08-19 21:36:10","20220819 20060016","內用","A6","16","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-19 21:36:10","20220819 20060016","內用","A6","16","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-19 21:36:10","20220819 20060016","內用","A6","16","","蒜蓉朝天辣椒醬","0","1","0","0",""
"01","2022-08-19 21:45:34","20220819 17490008","內用","B5","8","","TOBERMORY","450","1","450","450",""
"01","2022-08-19 21:45:34","20220819 17490008","內用","B5","8","","吉祥炸物拼盤","450","1","450","450",""
"01","2022-08-19 21:45:34","20220819 17490008","內用","B5","8","","琥珀","380","1","380","380",""
"01","2022-08-19 21:45:34","20220819 17490008","內用","B5","8","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-19 21:45:34","20220819 17490008","內用","B5","8","","Rockbare McLaren Vale Grenache Red Wine","0","1","0","0",""
"01","2022-08-19 21:45:34","20220819 17490008","內用","B5","8","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-19 21:45:34","20220819 17490008","內用","B5","8","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-19 21:45:34","20220819 17490008","內用","B5","8","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","山海關","420","1","420","420",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","尋根","400","1","400","400",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","盛夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","香滷牛三寶拼盤","380","1","380","380",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","琥珀","380","1","380","380",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","白霜","380","1","380","380",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Mojito","350","1","350","350",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Old Fashion","350","1","350","350",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","God Father","350","1","350","350",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","酥炸廣島牡蠣","320","2","640","640",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Gin  Tonic","320","1","320","320",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","可樂果炸雞","320","2","640","640",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","主廚限定餐點","280","1","280","280",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","PERONI draft beer","250","1","250","250",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","野菇櫻花蝦飯","250","1","250","250",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","轟炸雞軟骨","240","1","240","240",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Red Bull","160","1","160","160",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Black Coffee I/H","120","1","120","120",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Coke","100","1","100","100",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","假日21點前入場招待","0","3","0","0",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Rockbare Clare Valley Riesling White Wine","0","5","0","0",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Peroni Draft Beer 330ml","0","3","0","0",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","假日21點前入場招待","0","5","0","0",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","Rockbare McLaren Vale Grenache Red Wine","0","2","0","0",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A1","1","","假日21點前入場招待","0","2","0","0",""
"01","2022-08-19 21:46:21","20220819 17480002","內用","A4","2","","秘制滷味拼盤","360","1","360","360",""
